step,t,atom_id,mol_id,x,y,z,S_i,S_avg,c_label
1,13000000,4497,30.0,10.7728,14.1509,12.9215,-7.376,-5.47,0
1,13000000,4488,30.0,11.71,12.4335,11.6677,-4.068,-5.133,0
1,13000000,5877,40.0,11.9866,14.1529,10.8629,-4.96,-5.82,0
1,13000000,7063,48.0,5.56095,4.75222,8.80847,-6.808,-6.238,1
1,13000000,5879,40.0,11.5567,14.6518,10.8905,-9.479,-6.106,1
1,13000000,3882,26.0,7.80658,12.7119,11.828,-4.126,-4.758,0
1,13000000,3881,26.0,7.84773,12.9631,11.5211,-4.311,-4.69,0
1,13000000,8017,54.0,10.5186,5.92623,16.0984,-3.969,-4.888,0
1,13000000,2817,19.0,3.22076,0.849078,7.86122,-4.348,-5.223,0
1,13000000,1000,7.0,14.4595,7.80252,3.49341,-4.523,-5.131,0
1,13000000,1702,12.0,16.2128,13.0881,4.54283,-5.223,-5.385,0
1,13000000,1703,12.0,15.9565,12.7999,4.5915,-4.285,-5.369,0
1,13000000,8023,54.0,8.61268,5.54461,15.9673,-5.836,-5.042,0
1,13000000,1897,13.0,1.70376,12.767,3.2118,-6.152,-5.295,0
1,13000000,8025,54.0,8.36763,5.52529,15.3719,-6.002,-4.995,0
1,13000000,3880,26.0,7.91435,13.3456,11.6225,-4.879,-4.649,0
1,13000000,8022,54.0,8.92934,5.74816,15.8706,-2.85,-4.952,0
1,13000000,3879,26.0,7.66323,13.5572,11.8549,-3.052,-4.743,0
1,13000000,1720,12.0,13.9385,14.7456,2.12792,-4.865,-5.434,0
1,13000000,3891,26.0,8.23882,10.1972,12.7848,-5.019,-4.807,0
1,13000000,3878,26.0,7.8173,13.8869,12.0213,-4.415,-4.791,0
1,13000000,1700,12.0,0.371699,13.7167,4.39225,-4.345,-5.143,0
1,13000000,5535,37.0,11.1303,14.7079,3.71129,-6.014,-5.703,0
1,13000000,1901,13.0,2.21054,11.8349,3.56855,-5.017,-5.395,0
1,13000000,8021,54.0,9.26693,5.67996,16.0509,-4.429,-4.928,0
1,13000000,2818,19.0,3.51049,0.693904,8.08282,-3.729,-5.249,0
1,13000000,8020,54.0,9.54456,5.95023,15.9803,-3.37,-4.912,0
1,13000000,4489,30.0,11.4878,12.2743,11.9475,-9.516,-5.051,0
1,13000000,4490,30.0,11.3135,12.5655,12.1459,-3.954,-5.202,0
1,13000000,250,2.0,12.3902,4.79351,1.78029,-5.767,-5.38,0
1,13000000,8019,54.0,9.88407,5.87174,16.1454,-4.438,-4.89,0
1,13000000,248,2.0,11.7796,4.98069,1.71753,-6.385,-5.211,0
1,13000000,8018,54.0,10.1872,6.05593,15.9599,-3.958,-4.925,0
1,13000000,246,2.0,11.3259,4.50297,1.70268,-3.855,-5.432,0
1,13000000,247,2.0,11.4216,4.86479,1.81507,-4.232,-5.348,0
1,13000000,245,2.0,10.9702,4.39756,1.82725,-5.131,-5.366,0
1,13000000,249,2.0,12.0254,4.73573,1.89589,-5.561,-5.311,0
1,13000000,7061,48.0,5.3129,5.29861,9.04431,-5.677,-6.18,1
1,13000000,243,2.0,11.0899,3.7456,1.81296,-6.171,-5.568,0
1,13000000,244,2.0,10.8603,4.05764,1.68013,-5.036,-5.433,0
1,13000000,2827,19.0,5.50016,14.8419,8.83046,-5.327,-5.242,0
1,13000000,5530,37.0,10.6935,14.73,2.18269,-4.229,-5.489,0
1,13000000,1899,13.0,1.96346,12.4404,3.71773,-4.039,-5.323,0
1,13000000,2820,19.0,3.59689,16.0796,8.45393,-5.035,-5.255,0
1,13000000,2825,19.0,5.03272,15.2737,8.64564,-5.088,-5.224,0
1,13000000,2826,19.0,5.13955,14.9848,8.8891,-4.377,-5.279,0
1,13000000,2821,19.0,3.9239,15.9253,8.28368,-3.955,-5.262,0
1,13000000,2824,19.0,4.65906,15.3838,8.68375,-5.043,-5.165,0
1,13000000,2823,19.0,4.49789,15.6302,8.40669,-7.449,-5.167,0
1,13000000,2822,19.0,4.1577,15.7441,8.53557,-5.393,-5.272,0
1,13000000,1898,13.0,1.81544,12.4275,3.35863,-5.537,-5.295,0
1,13000000,7060,48.0,5.14232,5.46189,9.36203,-6.96,-6.047,1
1,13000000,1900,13.0,2.00001,12.0604,3.82498,-2.598,-5.365,0
1,13000000,7056,48.0,4.61955,6.4822,9.96284,-4.092,-5.657,0
1,13000000,4496,30.0,10.9701,13.8524,13.1147,-6.092,-5.431,0
1,13000000,3892,26.0,8.03785,10.0242,12.4831,-4.604,-4.958,0
1,13000000,5528,37.0,10.4982,14.8012,1.54197,-4.949,-5.373,0
1,13000000,242,2.0,11.0005,3.39971,1.66218,-3.876,-5.518,0
1,13000000,1701,12.0,16.0701,13.418,4.38974,-8.647,-5.222,0
1,13000000,7059,48.0,5.12577,5.85402,9.36282,-7.213,-6.141,1
1,13000000,7055,48.0,4.25007,6.44525,9.88233,-5.96,-5.504,0
1,13000000,5533,37.0,10.8102,14.73,3.16965,-6.877,-5.632,0
1,13000000,1651,12.0,4.82234,5.39023,1.28426,-4.057,-5.144,0
1,13000000,5532,37.0,10.8415,14.8015,2.79161,-5.436,-5.636,0
1,13000000,5529,37.0,10.4678,14.6042,1.90042,-3.531,-5.417,0
1,13000000,5531,37.0,10.654,14.5731,2.53411,-3.294,-5.572,0
1,13000000,7062,48.0,5.3771,4.92478,9.0962,-9.446,-6.173,1
1,13000000,1652,12.0,4.86669,5.14894,1.59036,-5.473,-5.118,0
1,13000000,7058,48.0,4.85231,5.98276,9.60021,-5.54,-5.899,1
1,13000000,7057,48.0,4.8556,6.36675,9.65726,-4.029,-5.978,1
1,13000000,3106,21.0,1.19061,3.00899,8.48257,-6.93,-5.29,0
1,13000000,3107,21.0,1.03722,2.8475,8.16162,-5.703,-5.274,0
1,13000000,3108,21.0,0.997312,3.11163,7.87048,-5.923,-5.274,0
1,13000000,3105,21.0,1.19826,2.7805,8.80447,-5.765,-5.239,0
1,13000000,3109,21.0,0.820978,2.98206,7.54773,-3.949,-5.337,0
1,13000000,8031,54.0,8.1055,4.19032,14.3669,-5.673,-5.333,0
1,13000000,8028,54.0,8.76262,4.89997,14.7216,-3.904,-5.255,0
1,13000000,3104,21.0,1.25469,2.99922,9.11603,-6.257,-5.251,0
1,13000000,3103,21.0,1.15257,2.8633,9.47264,-4.069,-5.32,0
1,13000000,1653,12.0,4.58854,4.8753,1.63698,-6.661,-5.154,0
1,13000000,8030,54.0,8.28351,4.5385,14.3815,-4.285,-5.362,0
1,13000000,2036,14.0,1.4702,5.83865,2.59068,-4.723,-5.005,0
1,13000000,2834,19.0,5.73801,13.8217,10.2256,-3.099,-5.31,0
1,13000000,7564,51.0,10.958,14.686,15.3586,-4.993,-5.271,0
1,13000000,8029,54.0,8.57062,4.55455,14.6643,-3.549,-5.354,0
1,13000000,8027,54.0,8.55974,5.19103,14.8765,-4.096,-5.125,0
1,13000000,8032,54.0,7.84927,4.17587,14.0793,-7.673,-5.401,0
1,13000000,2829,19.0,6.02569,14.517,9.07803,-5.839,-5.167,0
1,13000000,3828,26.0,9.95907,13.8852,14.0921,-4.492,-5.263,0
1,13000000,1685,12.0,1.03462,0.867819,5.68185,-2.689,-4.971,0
1,13000000,7339,49.0,4.16567,1.60648,14.1561,-5.052,-5.373,0
1,13000000,2835,19.0,5.50977,13.7516,10.5341,-6.196,-5.484,0
1,13000000,7066,48.0,6.18397,3.95894,8.75733,-7.459,-6.494,1
1,13000000,7067,48.0,6.52137,3.8544,8.57027,-4.555,-6.823,1
1,13000000,7068,48.0,6.59525,3.47829,8.60168,-5.8,-6.533,1
1,13000000,7070,48.0,7.04825,3.01802,8.42835,-7.371,-6.688,1
1,13000000,7069,48.0,6.91673,3.37299,8.41995,-8.749,-6.812,1
1,13000000,1660,12.0,2.96246,4.22786,1.17119,-6.897,-5.253,0
1,13000000,5537,37.0,10.8028,14.6414,4.27946,-4.985,-5.633,0
1,13000000,2833,19.0,5.70576,13.5887,9.91286,-4.957,-5.275,0
1,13000000,1667,12.0,3.3454,2.58084,1.94644,-4.947,-5.197,0
1,13000000,3861,26.0,4.53157,0.547176,13.891,-4.088,-5.364,0
1,13000000,7065,48.0,6.03428,4.32209,8.68804,-6.041,-6.587,1
1,13000000,7566,51.0,11.2228,14.1048,15.1548,-4.449,-5.284,0
1,13000000,1658,12.0,3.35846,4.75376,1.32367,-4.056,-5.198,0
1,13000000,1659,12.0,3.12735,4.45524,1.43663,-6.617,-5.238,0
1,13000000,3860,26.0,4.44162,0.410557,14.2426,-4.553,-5.229,0
1,13000000,8038,54.0,7.99707,2.52241,13.1044,-4.419,-6.093,1
1,13000000,2836,19.0,5.1208,13.852,10.5265,-5.222,-5.533,0
1,13000000,2837,19.0,4.94142,13.786,10.8712,-7.094,-5.552,0
1,13000000,5539,37.0,10.6172,15.1094,4.68022,-6.847,-5.868,0
1,13000000,2042,14.0,2.831,4.63349,2.60188,-2.938,-5.035,0
1,13000000,7565,51.0,10.893,14.322,15.2174,-5.452,-5.324,0
1,13000000,1697,12.0,0.934979,14.2562,5.02191,-4.345,-5.172,0
1,13000000,1696,12.0,1.19677,14.5583,4.99672,-5.478,-5.072,0
1,13000000,1695,12.0,1.36,14.6608,5.33677,-7.376,-5.124,0
1,13000000,1694,12.0,1.09394,14.7679,5.60666,-7.493,-5.142,0
1,13000000,1698,12.0,0.781375,14.1329,4.69171,-6.529,-5.185,0
1,13000000,8039,54.0,7.9608,2.14058,13.0915,-3.648,-6.004,1
1,13000000,1699,12.0,0.553758,13.8206,4.71868,-5.99,-5.234,0
1,13000000,2830,19.0,6.11217,14.1485,9.18541,-4.193,-5.042,0
1,13000000,2831,19.0,5.87637,14.0329,9.48902,-5.452,-5.232,0
1,13000000,2832,19.0,5.93839,13.6688,9.61698,-3.809,-5.138,0
1,13000000,2040,14.0,2.47274,5.05762,2.24,-4.632,-5.043,0
1,13000000,2037,14.0,1.65259,5.59886,2.33623,-4.375,-4.989,0
1,13000000,4784,32.0,8.51866,7.61786,3.23103,-3.506,-5.609,0
1,13000000,7072,48.0,7.43687,2.55508,8.19876,-8.505,-6.769,1
1,13000000,1657,12.0,3.70558,4.6275,1.1862,-4.614,-5.251,0
1,13000000,7336,49.0,5.16897,1.68175,14.2448,-8.067,-5.444,0
1,13000000,7337,49.0,4.81666,1.66016,14.0867,-6.14,-5.44,0
1,13000000,7338,49.0,4.50808,1.66233,14.3238,-3.442,-5.425,0
1,13000000,1656,12.0,3.88042,4.43252,1.47046,-4.547,-5.246,0
1,13000000,1655,12.0,4.24555,4.32968,1.40083,-4.418,-5.075,0
1,13000000,4785,32.0,8.84696,7.75427,3.39418,-4.712,-5.538,0
1,13000000,1684,12.0,1.14657,0.802822,5.30804,-3.187,-4.982,0
1,13000000,7335,49.0,5.26911,1.46318,14.5529,-4.119,-5.456,0
1,13000000,4787,32.0,9.46439,7.88574,3.2633,-5.001,-5.277,0
1,13000000,3253,22.0,8.9348,3.19724,10.0145,-6.692,-8.19,1
1,13000000,4783,32.0,8.4066,7.81946,2.91302,-4.303,-5.431,0
1,13000000,4791,32.0,10.6557,8.18215,3.34482,-5.497,-5.222,0
1,13000000,4782,32.0,8.05663,7.73124,2.74613,-5.432,-5.411,0
1,13000000,7333,49.0,5.70937,1.34069,15.0257,-5.415,-5.492,0
1,13000000,8037,54.0,7.78197,2.70636,13.371,-5.857,-5.873,1
1,13000000,2041,14.0,2.50362,4.83945,2.56471,-5.326,-5.031,0
1,13000000,4789,32.0,10.0587,8.0842,3.07929,-3.552,-5.285,0
1,13000000,8033,54.0,7.69648,3.82058,14.0062,-6.082,-5.518,0
1,13000000,8036,54.0,7.90822,3.07612,13.4235,-8.208,-5.916,1
1,13000000,3837,26.0,9.12144,15.9139,15.5134,-6.677,-5.133,0
1,13000000,8035,54.0,7.81372,3.23631,13.758,-4.69,-5.652,0
1,13000000,8034,54.0,7.95387,3.59984,13.8117,-4.325,-5.66,0
1,13000000,1686,12.0,1.23682,0.639869,5.92326,-3.823,-5.037,0
1,13000000,3836,26.0,9.49664,15.9787,15.578,-9.231,-5.1,0
1,13000000,1687,12.0,1.20654,0.641251,6.30865,-5.053,-5.141,0
1,13000000,3838,26.0,8.86737,16.1318,15.7196,-3.969,-5.266,0
1,13000000,1688,12.0,1.44339,0.354507,6.45109,-4.762,-5.167,0
1,13000000,251,2.0,12.6281,4.5826,2.00467,-3.736,-5.417,0
1,13000000,1690,12.0,1.54351,15.6307,6.50531,-5.9,-5.197,0
1,13000000,2841,19.0,3.86526,13.5965,11.5467,-5.882,-5.577,0
1,13000000,2842,19.0,3.47087,13.6079,11.6093,-5.937,-5.592,0
1,13000000,7346,49.0,1.89807,1.95873,14.6141,-4.753,-5.362,0
1,13000000,2038,14.0,2.01718,5.46496,2.41899,-3.321,-5.002,0
1,13000000,1661,12.0,2.72964,3.96448,1.31461,-3.328,-5.176,0
1,13000000,7562,51.0,10.4631,14.642,15.7586,-5.743,-5.188,0
1,13000000,7343,49.0,2.84522,1.74437,14.3212,-4.91,-5.293,0
1,13000000,1662,12.0,2.91337,3.70907,1.54126,-5.731,-5.148,0
1,13000000,7071,48.0,7.33349,2.92434,8.15991,-5.833,-6.922,1
1,13000000,1665,12.0,2.94442,2.86746,1.56366,-3.356,-5.213,0
1,13000000,2840,19.0,3.99693,13.6657,11.1857,-6.432,-5.57,0
1,13000000,2839,19.0,4.38547,13.6974,11.2103,-6.362,-5.575,0
1,13000000,1664,12.0,2.82352,3.11221,1.84273,-5.409,-5.148,0
1,13000000,1663,12.0,2.65621,3.4344,1.6833,-6.379,-5.165,0
1,13000000,2838,19.0,4.55208,13.7913,10.8733,-2.907,-5.649,0
1,13000000,7345,49.0,2.20765,1.87891,14.3894,-5.328,-5.386,0
1,13000000,7344,49.0,2.56951,1.88567,14.5507,-4.966,-5.325,0
1,13000000,1666,12.0,3.06058,2.52002,1.69719,-5.009,-5.289,0
1,13000000,7342,49.0,3.21481,1.76239,14.467,-7.588,-5.35,0
1,13000000,7560,51.0,9.9249,14.7473,16.1282,-3.788,-5.268,0
1,13000000,2459,17.0,5.3941,11.001,13.105,-3.855,-5.23,0
1,13000000,7341,49.0,3.51492,1.65603,14.2372,-6.179,-5.303,0
1,13000000,1693,12.0,1.27718,14.8379,5.95522,-5.88,-5.196,0
1,13000000,3835,26.0,9.72054,15.6771,15.4741,-4.59,-5.118,0
1,13000000,2458,17.0,5.28494,11.0014,12.7377,-4.383,-5.318,0
1,13000000,3830,26.0,9.8175,14.4045,14.4052,-5.82,-5.263,0
1,13000000,1692,12.0,1.297,15.225,6.04375,-4.444,-5.084,0
1,13000000,3833,26.0,9.80774,15.1517,15.1076,-5.028,-5.21,0
1,13000000,3834,26.0,9.64235,15.5085,15.1282,-6.031,-5.144,0
1,13000000,1691,12.0,1.4076,15.2798,6.42359,-5.146,-5.085,0
1,13000000,7340,49.0,3.87527,1.68628,14.4005,-8.968,-5.376,0
1,13000000,1689,12.0,1.28833,15.9261,6.44871,-4.234,-5.214,0
1,13000000,2464,17.0,6.60725,10.1269,13.361,-5.021,-5.03,0
1,13000000,2461,17.0,5.76512,10.6587,13.5672,-7.958,-5.223,0
1,13000000,2462,17.0,6.03387,10.3775,13.5884,-5.114,-5.171,0
1,13000000,2463,17.0,6.34961,10.4132,13.3366,-4.664,-5.084,0
1,13000000,2460,17.0,5.59806,10.68,13.2122,-4.192,-5.232,0
1,13000000,7563,51.0,10.6693,14.8778,15.5446,-7.182,-5.17,0
1,13000000,7561,51.0,10.2767,14.8666,16.0225,-5.398,-5.233,0
1,13000000,4786,32.0,9.14626,7.6945,3.1473,-3.846,-5.35,0
1,13000000,252,2.0,12.979,4.54901,1.83233,-5.733,-5.337,0
1,13000000,2039,14.0,2.14137,5.22371,2.14074,-7.395,-4.971,0
1,13000000,3832,26.0,9.7722,14.9804,14.7621,-5.383,-5.163,0
1,13000000,4788,32.0,9.75227,7.87732,2.97627,-2.772,-5.214,0
1,13000000,5541,37.0,10.5751,15.4601,5.19944,-11.71,-6.017,0
1,13000000,2843,19.0,3.36618,13.431,11.9264,-4.59,-5.437,0
1,13000000,7334,49.0,5.61523,1.54435,14.7112,-6.397,-5.551,0
1,13000000,1654,12.0,4.50231,4.60924,1.35518,-4.231,-5.101,0
1,13000000,5538,37.0,10.511,14.7861,4.49109,-2.511,-5.775,0
1,13000000,8414,57.0,15.8277,1.38868,16.1586,-7.465,-5.119,0
1,13000000,8801,59.0,3.97744,5.05294,9.48475,-5.186,-5.449,0
1,13000000,5536,37.0,10.8655,14.8423,3.95659,-6.156,-5.737,0
1,13000000,7064,48.0,5.73358,4.42911,8.9109,-9.599,-6.334,1
1,13000000,4781,32.0,8.03262,7.38634,2.5549,-5.467,-5.237,0
1,13000000,2043,14.0,2.84372,4.38369,2.91154,-3.761,-5.024,0
1,13000000,3839,26.0,8.47665,16.0613,15.6692,-2.331,-5.324,0
1,13000000,3254,22.0,8.74077,3.5077,9.8687,-9.755,-8.152,1
1,13000000,5540,37.0,10.371,15.2033,4.98475,-10.595,-5.909,0
1,13000000,7567,51.0,11.3989,14.0019,15.4912,-3.404,-5.338,0
1,13000000,8026,54.0,8.52073,5.1661,15.2711,-3.306,-5.053,0
1,13000000,2828,19.0,5.63009,14.5266,9.02393,-4.158,-5.268,0
1,13000000,8847,59.0,5.25154,11.6543,14.8099,-4.463,-5.25,0
1,13000000,2247,15.0,1.57367,2.10124,4.91389,-4.219,-4.862,0
1,13000000,2246,15.0,1.94619,2.09418,4.8933,-4.069,-4.913,0
1,13000000,8848,59.0,5.51967,11.5792,14.5278,-4.149,-5.223,0
1,13000000,2245,15.0,2.09779,2.40423,4.70456,-3.871,-4.93,0
1,13000000,2556,18.0,16.008,8.80159,9.69082,-6.007,-5.307,0
1,13000000,2557,18.0,15.9424,9.04112,9.38891,-8.126,-5.258,0
1,13000000,8849,59.0,5.86482,11.6469,14.6886,-4.155,-5.109,0
1,13000000,2244,15.0,2.37863,2.31748,4.4596,-7.584,-4.922,0
1,13000000,8850,59.0,5.91216,11.9739,14.8941,-5.653,-5.255,0
1,13000000,2243,15.0,2.57598,2.61875,4.30479,-4.644,-4.994,0
1,13000000,4957,34.0,10.3178,9.36132,11.2503,-3.827,-4.954,0
1,13000000,3289,22.0,7.54086,12.9117,10.5569,-3.867,-4.674,0
1,13000000,2248,15.0,1.4361,2.44379,5.05961,-4.454,-4.938,0
1,13000000,2250,15.0,0.891654,2.47479,4.71384,-4.355,-4.935,0
1,13000000,8951,60.0,15.2229,11.6238,3.60685,-6.506,-5.158,0
1,13000000,2558,18.0,16.2097,9.0166,9.10828,-4.987,-5.258,0
1,13000000,2559,18.0,16.1079,9.21331,8.77943,-4.925,-5.254,0
1,13000000,8436,57.0,5.25441,15.5327,13.9495,-6.014,-5.358,0
1,13000000,3286,22.0,7.15064,12.162,10.5375,-3.877,-4.824,0
1,13000000,4138,28.0,9.4676,7.39795,4.51355,-7.857,-5.968,0
1,13000000,3290,22.0,7.79061,13.1497,10.3741,-3.944,-4.689,0
1,13000000,3287,22.0,7.43533,12.2858,10.7759,-7.473,-4.719,0
1,13000000,3288,22.0,7.68886,12.5616,10.6436,-3.324,-4.675,0
1,13000000,2257,16.0,6.42069,15.3053,13.0168,-6.617,-5.325,0
1,13000000,5442,37.0,13.5599,10.4679,14.5778,-3.561,-5.007,0
1,13000000,2256,16.0,6.73099,15.3657,13.2508,-7.543,-5.259,0
1,13000000,5443,37.0,13.7805,10.7936,14.595,-3.642,-4.999,0
1,13000000,2258,16.0,6.46757,15.3443,12.63,-3.849,-5.397,0
1,13000000,2259,16.0,6.51117,15.7221,12.5587,-7.494,-5.389,0
1,13000000,5441,37.0,13.5613,10.229,14.882,-3.408,-5.002,0
1,13000000,5444,37.0,13.6307,11.1093,14.4054,-4.78,-5.122,0
1,13000000,5405,37.0,10.7129,7.19296,12.5916,-5.605,-5.297,0
1,13000000,5408,37.0,10.2907,7.90625,12.6377,-6.259,-5.385,0
1,13000000,2255,16.0,6.66374,15.284,13.6408,-4.646,-5.21,0
1,13000000,8555,58.0,6.28469,9.74073,15.4537,-6.541,-5.363,0
1,13000000,5404,37.0,10.9783,6.90171,12.6347,-5.729,-5.28,0
1,13000000,4956,34.0,10.6764,9.22798,11.3692,-2.931,-5.053,0
1,13000000,8559,58.0,6.22186,10.0483,0.768164,-7.112,-5.362,0
1,13000000,2249,15.0,1.04445,2.45123,5.08526,-3.379,-5.009,0
1,13000000,8430,57.0,4.03479,15.1996,15.3618,-5.43,-5.022,0
1,13000000,8429,57.0,3.77321,15.4437,15.1832,-5.17,-5.072,0
1,13000000,4961,34.0,9.6734,8.87028,10.4021,-3.73,-5.447,0
1,13000000,202,2.0,14.5515,15.3626,13.9932,-8.631,-5.422,0
1,13000000,8433,57.0,4.62526,15.077,14.5742,-4.881,-5.228,0
1,13000000,8432,57.0,4.42359,15.2369,14.8783,-8.275,-5.161,0
1,13000000,8431,57.0,4.27774,14.9971,15.1445,-5.946,-5.128,0
1,13000000,201,2.0,14.3621,15.6537,14.159,-5.558,-5.419,0
1,13000000,8434,57.0,4.81924,15.3567,14.3794,-6.925,-5.227,0
1,13000000,204,2.0,15.1094,15.2839,13.6338,-5.928,-5.119,0
1,13000000,203,2.0,14.9236,15.4955,13.9161,-7.266,-5.24,0
1,13000000,151,2.0,0.466139,1.10751,9.9846,-6.005,-5.38,0
1,13000000,205,2.0,15.1982,14.9284,13.7755,-3.38,-5.165,0
1,13000000,206,2.0,15.4083,14.6891,13.5553,-5.608,-4.999,0
1,13000000,8435,57.0,5.04259,15.2396,14.0876,-6.22,-5.394,0
1,13000000,8845,59.0,4.64778,11.5203,15.0691,-4.556,-5.218,0
1,13000000,8561,58.0,5.68974,9.8533,1.16423,-6.109,-5.219,0
1,13000000,4962,34.0,9.41721,8.64207,10.2028,-4.949,-5.732,0
1,13000000,8594,58.0,3.81998,6.67591,4.85125,-5.033,-5.278,0
1,13000000,5403,37.0,11.0849,6.69543,12.3226,-7.32,-5.456,0
1,13000000,2254,16.0,6.85234,15.5202,13.8893,-5.116,-5.246,0
1,13000000,8584,58.0,6.36565,6.63243,4.22476,-2.116,-5.566,0
1,13000000,8583,58.0,6.19862,6.9584,4.36473,-3.933,-5.541,0
1,13000000,8582,58.0,6.01594,7.1548,4.07913,-5.931,-5.254,0
1,13000000,8581,58.0,5.83677,7.48412,4.16291,-3.388,-5.216,0
1,13000000,8585,58.0,6.11358,6.37149,4.07356,-4.421,-5.362,0
1,13000000,8586,58.0,5.85219,6.26399,4.35794,-5.021,-5.433,0
1,13000000,5402,37.0,11.3688,6.43646,12.4137,-8.212,-5.341,0
1,13000000,2253,16.0,7.23425,15.4321,13.9403,-4.064,-5.284,0
1,13000000,8587,58.0,5.56579,6.03268,4.22323,-5.191,-5.28,0
1,13000000,7149,48.0,1.33776,16.1572,14.9177,-4.152,-5.003,0
1,13000000,207,2.0,15.4231,14.3299,13.6603,-6.245,-5.116,0
1,13000000,7147,48.0,1.9019,15.8428,14.9582,-2.988,-4.928,0
1,13000000,8953,60.0,14.7254,11.6376,3.19273,-5.01,-5.228,0
1,13000000,5445,37.0,13.625,11.0372,14.0078,-5.491,-5.174,0
1,13000000,5407,37.0,10.2779,7.61724,12.8937,-5.364,-5.154,0
1,13000000,8443,57.0,5.53799,1.16604,13.1652,-4.452,-5.578,0
1,13000000,2562,18.0,0.493866,10.115,8.44607,-5.337,-5.216,0
1,13000000,2561,18.0,16.2119,9.78291,8.47046,-4.661,-5.212,0
1,13000000,7144,48.0,2.1868,15.1441,15.1358,-4.08,-4.918,0
1,13000000,3285,22.0,6.88959,11.9052,10.6883,-5.972,-4.899,0
1,13000000,2241,15.0,2.86396,3.21206,4.3933,-3.287,-4.921,0
1,13000000,8441,57.0,5.70536,0.62235,13.4622,-6.704,-5.453,0
1,13000000,8442,57.0,5.82381,0.982772,13.3708,-3.284,-5.482,0
1,13000000,2560,18.0,0.343215,9.55925,8.79587,-4.431,-5.029,0
1,13000000,8440,57.0,5.9246,0.426774,13.7106,-7.401,-5.345,0
1,13000000,2242,15.0,2.75334,2.87138,4.54199,-4.177,-4.977,0
1,13000000,8439,57.0,5.75984,16.0243,13.8156,-5.617,-5.387,0
1,13000000,8438,57.0,5.68456,15.7661,13.5251,-4.7,-5.374,0
1,13000000,2240,15.0,3.09149,3.16856,4.08459,-5.65,-4.946,0
1,13000000,8437,57.0,5.51325,15.4422,13.6722,-7.842,-5.372,0
1,13000000,8562,58.0,5.5758,9.86936,1.543,-4.408,-5.176,0
1,13000000,4955,34.0,10.6724,8.92756,11.6288,-3.549,-5.133,0
1,13000000,186,2.0,11.444,2.48275,14.3992,-5.565,-5.267,0
1,13000000,2263,16.0,5.71845,16.0578,12.0982,-6.302,-5.265,0
1,13000000,212,2.0,15.8939,14.0997,15.1033,-6.034,-5.079,0
1,13000000,213,2.0,15.7875,14.3364,15.4028,-10.285,-5.12,0
1,13000000,214,2.0,15.8932,14.7015,15.3177,-4.413,-5.143,0
1,13000000,2260,16.0,6.50578,15.8277,12.1724,-5.908,-5.373,0
1,13000000,2261,16.0,6.37889,16.1984,12.0948,-4.801,-5.464,0
1,13000000,2262,16.0,6.01909,0.319786,12.2495,-6.111,-5.487,0
1,13000000,208,2.0,15.6042,14.2541,14.009,-5.252,-5.103,0
1,13000000,8592,58.0,4.31619,6.24803,4.87481,-3.548,-5.261,0
1,13000000,8590,58.0,4.84749,5.87346,4.9226,-6.354,-5.306,0
1,13000000,8591,58.0,4.59491,6.11544,5.12217,-4.466,-5.345,0
1,13000000,209,2.0,15.4698,13.9297,14.1917,-3.347,-5.007,0
1,13000000,210,2.0,15.6817,13.8237,14.5139,-3.288,-5.122,0
1,13000000,8593,58.0,4.08459,6.51037,5.05933,-4.783,-5.333,0
1,13000000,8589,58.0,5.11246,6.06156,4.70134,-5.112,-5.361,0
1,13000000,211,2.0,15.664,14.1087,14.7859,-3.631,-5.063,0
1,13000000,8588,58.0,5.36907,5.83429,4.50092,-4.94,-5.347,0
1,13000000,2264,16.0,5.3526,16.1779,12.1911,-5.589,-5.297,0
1,13000000,2555,18.0,0.439584,8.84545,9.80701,-6.902,-5.198,0
1,13000000,4959,34.0,9.77221,9.24252,10.9423,-5.327,-5.155,0
1,13000000,5406,37.0,10.6232,7.42115,12.9069,-6.055,-5.082,0
1,13000000,8560,58.0,6.0693,9.94218,1.11111,-4.459,-5.284,0
1,13000000,2239,15.0,3.2352,3.49755,3.95701,-5.735,-4.996,0
1,13000000,4958,34.0,10.0788,9.07746,11.1212,-4.183,-5.154,0
1,13000000,188,2.0,11.7785,1.96175,14.2351,-4.842,-5.149,0
1,13000000,2252,16.0,7.39047,15.6508,14.2125,-6.043,-5.284,0
1,13000000,4960,34.0,9.54038,8.98583,10.754,-4.83,-5.254,0
1,13000000,158,2.0,14.7758,2.44479,10.9211,-5.326,-5.563,0
1,13000000,200,2.0,14.0005,15.5962,14.3055,-6.084,-5.374,0
1,13000000,157,2.0,14.9732,2.18636,10.6973,-4.081,-5.616,0
1,13000000,8558,58.0,6.05034,9.83715,0.473897,-6.525,-5.384,0
1,13000000,8557,58.0,6.23131,9.9272,16.0762,-4.168,-5.339,0
1,13000000,152,2.0,0.39063,1.39029,10.2573,-5.299,-5.32,0
1,13000000,8556,58.0,6.05557,9.75799,15.7695,-6.222,-5.355,0
1,13000000,153,2.0,15.9845,1.55351,10.1743,-3.674,-5.45,0
1,13000000,154,2.0,15.8368,1.75786,10.4734,-4.692,-5.404,0
1,13000000,156,2.0,15.3505,2.12445,10.7175,-4.671,-5.496,0
1,13000000,155,2.0,15.476,1.90239,10.4279,-2.984,-5.561,0
1,13000000,7148,48.0,1.61098,15.9648,14.7151,-5.047,-4.919,0
